CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,BORO_CD
"266551922","01/01/2016","12:05:00","01/01/2016","13:33:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","109","FRONT OF","STREET","","","1029422","226315","40.787751343","-73.83687596","(40.787751343, -73.83687596)",407
"308982474","01/01/2016","12:00:00","01/01/2016","13:00:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","MANHATTAN","9","INSIDE","RESTAURANT/DINER","","","989299","202385","40.722183568","-73.981786406","(40.722183568, -73.981786406)",103
"322895349","01/01/2016","12:00:00","01/01/2016","12:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","41","INSIDE","RESIDENCE - APT. HOUSE","","","1012780","236449","40.815635776","-73.896930554","(40.815635776, -73.896930554)",202
"810770268","01/01/2016","12:00:00","01/01/2016","12:50:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","41","INSIDE","RESIDENCE - APT. HOUSE","","","1012780","236449","40.815635776","-73.896930554","(40.815635776, -73.896930554)",202
"790866876","01/01/2016","12:00:00","01/01/2016","12:30:00","01/01/2016","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","68","FRONT OF","RESTAURANT/DINER","","","981187","170287","40.634082719","-74.011037096","(40.634082719, -74.011037096)",310
"655991283","01/01/2016","12:00:00","01/01/2016","12:30:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","70","INSIDE","RESIDENCE - APT. HOUSE","","","994483","168586","40.629408454","-73.963135646","(40.629408454, -73.963135646)",314
"668218330","01/01/2016","12:00:00","01/01/2016","12:40:00","01/01/2016","359","OFFENSES AGAINST PUBLIC ADMINI","748","CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","MANHATTAN","32","INSIDE","RESIDENCE - PUBLIC HOUSING","","","998762","235107","40.811986508","-73.947576544","(40.811986508, -73.947576544)",110
"921277129","01/01/2016","12:00:00","","","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","45","","STREET","","","1030734","259831","40.879736139","-73.831905814","(40.879736139, -73.831905814)",210
"780037422","01/01/2016","11:50:00","01/01/2016","12:00:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","110","INSIDE","DEPARTMENT STORE","","","1020216","212100","40.748777154","-73.870196752","(40.748777154, -73.870196752)",404
"975403064","01/01/2016","11:46:00","","","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","42","INSIDE","RESIDENCE - APT. HOUSE","","","1015687","244209","40.836924886","-73.88639203","(40.836924886, -73.88639203)",203
"232050490","01/01/2016","11:46:00","","","01/01/2016","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","42","INSIDE","RESIDENCE - APT. HOUSE","","","1015687","244209","40.836924886","-73.88639203","(40.836924886, -73.88639203)",203
"823618184","01/01/2016","11:45:00","","","01/01/2016","235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","42","FRONT OF","STREET","","","1013679","243643","40.8353783","-73.89365117","(40.8353783, -73.89365117)",203
"944609666","01/01/2016","11:45:00","01/01/2016","12:30:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE","MANHATTAN","24","","TRANSIT - NYC SUBWAY","","","992062","228791","40.794659285","-73.971787782","(40.794659285, -73.971787782)",107
"223048984","01/01/2016","11:45:00","01/01/2016","12:00:00","01/01/2016","359","OFFENSES AGAINST PUBLIC ADMINI","749","VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","100","INSIDE","RESIDENCE-HOUSE","","","1041278","155366","40.592944719","-73.794662197","(40.592944719, -73.794662197)",414
"133984343","01/01/2016","11:45:00","01/01/2016","13:35:00","01/01/2016","341","PETIT LARCENY","343","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","76","FRONT OF","RESIDENCE-HOUSE","","","984583","188190","40.68322305","-73.998800798","(40.68322305, -73.998800798)",306
"825412597","01/01/2016","11:44:00","01/01/2016","11:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","41","INSIDE","RESIDENCE - APT. HOUSE","","","1012346","236787","40.816564881","-73.898497059","(40.816564881, -73.898497059)",202
"303472143","01/01/2016","11:40:00","01/01/2016","12:11:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","115","INSIDE","RESIDENCE-HOUSE","","","1021350","212720","40.750474212","-73.866100624","(40.750474212, -73.866100624)",403
"159378426","01/01/2016","11:40:00","01/01/2016","11:45:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","83","","STREET","","","1004937","195338","40.702818489","-73.925391595","(40.702818489, -73.925391595)",304
"540577250","01/01/2016","11:39:00","01/01/2016","11:43:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","760","BRIBERY,PUBLIC ADMINISTRATION","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","88","FRONT OF","STREET","","","995013","188022","40.682755392","-73.96119523","(40.682755392, -73.96119523)",302
"422909629","01/01/2016","11:35:00","","","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","43","INSIDE","RESIDENCE - APT. HOUSE","","","1022719","245908","40.841560311","-73.860969547","(40.841560311, -73.860969547)",209
"373041252","01/01/2016","11:35:00","","","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","43","INSIDE","RESIDENCE - APT. HOUSE","","","1022719","245908","40.841560311","-73.860969547","(40.841560311, -73.860969547)",209
"112257924","01/01/2016","11:30:00","01/01/2016","11:45:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","62","FRONT OF","STREET","","","983060","160373","40.606871298","-74.004287132","(40.606871298, -74.004287132)",311
"833287264","01/01/2016","11:30:00","01/01/2016","11:45:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","62","FRONT OF","STREET","","","983060","160373","40.606871298","-74.004287132","(40.606871298, -74.004287132)",311
"461969744","01/01/2016","11:30:00","","","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","67","INSIDE","RESIDENCE-HOUSE","","","1005499","179882","40.660393959","-73.923413419","(40.660393959, -73.923413419)",317
"104887919","01/01/2016","11:24:00","01/01/2016","12:10:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","STATEN ISLAND","120","FRONT OF","RESIDENCE-HOUSE","","","949812","171622","40.637680588","-74.124084513","(40.637680588, -74.124084513)",501
"281776294","01/01/2016","11:18:00","01/01/2016","11:18:00","01/01/2016","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","61","INSIDE","FOOD SUPERMARKET","","","997015","157545","40.599099901","-73.954034638","(40.599099901, -73.954034638)",315
"319366855","01/01/2016","11:15:00","01/01/2016","11:50:00","01/01/2016","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","103","INSIDE","RESIDENCE-HOUSE","","","1039222","192293","40.694314127","-73.801764264","(40.694314127, -73.801764264)",412
"799835905","01/01/2016","11:00:00","01/01/2016","11:30:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","41","INSIDE","FAST FOOD","","","1014021","236838","40.816699377","-73.892445447","(40.816699377, -73.892445447)",202
"168775520","01/01/2016","11:00:00","01/01/2016","11:08:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","111","INSIDE","FAST FOOD","","","1045287","215396","40.757686304","-73.779683525","(40.757686304, -73.779683525)",411
"832890854","01/01/2016","11:00:00","01/01/2016","11:05:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","6","INSIDE","RESIDENCE - APT. HOUSE","","","984593","207883","40.73727567","-73.998763743","(40.73727567, -73.998763743)",102
"901023355","01/01/2016","11:00:00","01/01/2016","11:15:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","269","MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","70","INSIDE","RESIDENCE - APT. HOUSE","","","994422","174527","40.645715304","-73.963346451","(40.645715304, -73.963346451)",314
"627035580","01/01/2016","10:55:00","01/01/2016","10:55:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","113","INSIDE","GROCERY/BODEGA","","","1045643","191016","40.690766854","-73.778620918","(40.690766854, -73.778620918)",412
"693670315","01/01/2016","10:50:00","01/01/2016","11:00:00","01/01/2016","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND","122","INSIDE","RESIDENCE-HOUSE","","","951150","145564","40.566161829","-74.119135895","(40.566161829, -74.119135895)",502
"283027747","01/01/2016","10:50:00","01/01/2016","11:00:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","71","INSIDE","RESIDENCE - APT. HOUSE","","","997289","178156","40.655672364","-73.953008149","(40.655672364, -73.953008149)",309
"520560460","01/01/2016","10:45:00","01/01/2016","10:45:00","01/01/2016","109","GRAND LARCENY","433","LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","9","INSIDE","DEPARTMENT STORE","","","986930","206925","40.734645797","-73.99033113","(40.734645797, -73.99033113)",105
"167581946","01/01/2016","10:45:00","01/01/2016","10:55:00","01/01/2016","109","GRAND LARCENY","419","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","32","FRONT OF","STREET","","","1000186","239141","40.823056252","-73.942422738","(40.823056252, -73.942422738)",110
"740165158","01/01/2016","10:45:00","01/01/2016","11:00:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BRONX","40","","STREET","","","1007034","236608","40.816088874","-73.917688689","(40.816088874, -73.917688689)",201
"730390355","01/01/2016","10:38:00","01/01/2016","10:38:00","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","75","","STREET","","","1012861","185482","40.675743977","-73.89685473","(40.675743977, -73.89685473)",305
"475414907","01/01/2016","10:35:00","01/01/2016","10:40:00","01/01/2016","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","46","INSIDE","DRUG STORE","","","1010248","250176","40.853320229","-73.906024752","(40.853320229, -73.906024752)",205
"770270710","01/01/2016","10:30:00","01/01/2016","10:42:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","ATTEMPTED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","73","INSIDE","FOOD SUPERMARKET","","","1011537","181362","40.664439682","-73.901644611","(40.664439682, -73.901644611)",316
"124842386","01/01/2016","10:30:00","01/01/2016","10:35:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","104","INSIDE","RESIDENCE - APT. HOUSE","","","1012765","193098","40.696648453","-73.897168592","(40.696648453, -73.897168592)",405
"809258138","01/01/2016","10:30:00","01/01/2016","11:00:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND","120","INSIDE","RESIDENCE-HOUSE","","","961140","165608","40.621210232","-74.083248193","(40.621210232, -74.083248193)",501
"778629017","01/01/2016","10:30:00","01/01/2016","10:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","122","INSIDE","RESIDENCE-HOUSE","","","951150","145564","40.566161829","-74.119135895","(40.566161829, -74.119135895)",502
"777315453","01/01/2016","10:30:00","01/01/2016","10:40:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","70","","STREET","","","995697","173823","40.643781419","-73.958753159","(40.643781419, -73.958753159)",314
"357378235","01/01/2016","10:25:00","01/01/2016","10:50:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","STATEN ISLAND","120","INSIDE","RESIDENCE-HOUSE","","","960353","172728","40.640751034","-74.086108333","(40.640751034, -74.086108333)",501
"134197976","01/01/2016","10:20:00","01/01/2016","21:00:00","01/01/2016","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","120","INSIDE","RESIDENCE - APT. HOUSE","","","961417","164057","40.616953779","-74.082245139","(40.616953779, -74.082245139)",501
"635978496","01/01/2016","10:17:00","01/01/2016","10:20:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","75","","STREET","","","1016295","188083","40.682871363","-73.884462319","(40.682871363, -73.884462319)",305
"427145889","01/01/2016","10:15:00","01/01/2016","10:50:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","BROOKLYN","69","INSIDE","RESIDENCE - PUBLIC HOUSING","","","1016452","170415","40.634376052","-73.883980622","(40.634376052, -73.883980622)",318
"985654470","01/01/2016","10:00:00","01/01/2016","10:08:00","01/01/2016","105","ROBBERY","397","ROBBERY,OPEN AREA UNCLASSIFIED","ATTEMPTED","FELONY","N.Y. POLICE DEPT","BRONX","42","","STREET","","","1014727","243921","40.836137775","-73.889862656","(40.836137775, -73.889862656)",203
"792070181","01/01/2016","10:00:00","01/01/2016","10:10:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","MANHATTAN","25","INSIDE","RESIDENCE - APT. HOUSE","","","1002462","229879","40.797630236","-73.934224402","(40.797630236, -73.934224402)",111
"988066505","01/01/2016","10:00:00","01/01/2016","10:15:00","01/01/2016","359","OFFENSES AGAINST PUBLIC ADMINI","749","VIOLATION OF ORDER OF PROTECTI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","48","INSIDE","RESIDENCE - APT. HOUSE","","","1012958","250886","40.855260571","-73.896225703","(40.855260571, -73.896225703)",205
"662186472","01/01/2016","10:00:00","01/01/2016","17:30:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","44","REAR OF","RESIDENCE - APT. HOUSE","","","1008309","244178","40.83686298","-73.913055299","(40.83686298, -73.913055299)",204
"492469178","01/01/2016","10:00:00","01/01/2016","11:00:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","32","","STREET","","","999046","236755","40.816509337","-73.946546957","(40.816509337, -73.946546957)",110
"453687617","01/01/2016","10:00:00","01/01/2016","15:00:00","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","73","","STREET","","","1011811","179961","40.660593401","-73.900662697","(40.660593401, -73.900662697)",316
"331792200","01/01/2016","09:50:00","01/01/2016","09:55:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","BROOKLYN","90","INSIDE","RESIDENCE - PUBLIC HOUSING","","BUSHWICK","1001079","195776","40.704028873","-73.93930478","(40.704028873, -73.93930478)",301
"365296080","01/01/2016","09:40:00","","","01/01/2016","107","BURGLARY","244","BURGLARY,UNCLASSIFIED,UNKNOWN","COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX","44","INSIDE","RESIDENCE - APT. HOUSE","","","1007203","243857","40.835984872","-73.917053338","(40.835984872, -73.917053338)",204
"421919163","01/01/2016","09:35:00","01/01/2016","09:40:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BRONX","48","INSIDE","RESIDENCE - APT. HOUSE","","","1018128","246239","40.842487614","-73.877560315","(40.842487614, -73.877560315)",206
"719619013","01/01/2016","09:30:00","01/01/2016","10:40:00","01/01/2016","117","DANGEROUS DRUGS","500","CONTROLLED SUBSTANCE,POSSESS.","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","114","INSIDE","HOSPITAL","","","1005115","219245","40.768436872","-73.92467548","(40.768436872, -73.92467548)",401
"848499964","01/01/2016","09:30:00","01/01/2016","09:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","105","INSIDE","RESIDENCE - APT. HOUSE","","","1053422","204102","40.726627309","-73.750435884","(40.726627309, -73.750435884)",413
"279153469","01/01/2016","09:20:00","","","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","47","OPPOSITE OF","STREET","","","1031017","260833","40.882484818","-73.830875435","(40.882484818, -73.830875435)",212
"526457601","01/01/2016","09:20:00","01/01/2016","09:25:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","110","","STREET","","","1018492","211869","40.748149961","-73.876419998","(40.748149961, -73.876419998)",404
"667290077","01/01/2016","09:19:00","01/01/2016","09:32:00","01/01/2016","348","VEHICLE AND TRAFFIC LAWS","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","49","","STREET","","","1023790","248160","40.847736653","-73.857085544","(40.847736653, -73.857085544)",211
"919767112","01/01/2016","09:15:00","01/01/2016","09:30:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","120","INSIDE","RESIDENCE-HOUSE","","","949112","171098","40.636239572","-74.126603941","(40.636239572, -74.126603941)",501
"555954404","01/01/2016","09:15:00","01/01/2016","09:30:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","120","INSIDE","RESIDENCE-HOUSE","","","949112","171098","40.636239572","-74.126603941","(40.636239572, -74.126603941)",501
"472504413","01/01/2016","09:14:00","01/01/2016","09:14:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","114","INSIDE","HOSPITAL","","","1000339","219486","40.769108336","-73.941917017","(40.769108336, -73.941917017)",108
"198223076","01/01/2016","09:10:00","01/01/2016","09:15:00","01/01/2016","578","HARRASSMENT 2","638","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BRONX","46","FRONT OF","RESIDENCE - APT. HOUSE","","","1005725","249742","40.852141187","-73.922375722","(40.852141187, -73.922375722)",205
